Feature Games Played Year -1,Feature Passes Attempted Year -1,Feature Passes Completed Year -1,Feature Completion Percentage Year -1,Feature Pass Attempts Per Game Year -1,Feature Passing Yards Year -1,Feature Passing Yards Per Attempt Year -1,Feature Passing Yards Per Game Year -1,Feature TD Passes Year -1,Feature Percentage of TDs per Attempts Year -1,Feature Ints Year -1,Feature Int Rate Year -1,Feature Longest Pass Year -1,Feature Passes Longer than 20 Yards Year -1,Feature Passes Longer than 40 Yards Year -1,Feature Sacks Year -1,Feature Sacked Yards Lost Year -1,Feature Passer Rating Year -1,Feature Rushing Attempts Year -1,Feature Rushing Attempts Per Game Year -1,Feature Rushing Yards Year -1,Feature Yards Per Carry Year -1,Feature Rushing Yards Per Game Year -1,Feature Rushing TDs Year -1,Feature Longest Rushing Run Year -1,Feature Rushing First Downs Year -1,Feature Percentage of Rushing First Downs Year -1,Feature Rushing More Than 20 Yards Year -1,Feature Rushing More Than 40 Yards Year -1,Feature Receptions Year -1,Feature Receiving Yards Year -1,Feature Yards Per Reception Year -1,Feature Yards Per Game Year -1,Feature Longest Reception Year -1,Feature Receiving TDs Year -1,Feature Receptions Longer than 20 Yards Year -1,Feature Receptions Longer than 40 Yards Year -1,Feature First Down Receptions Year -1,Feature Fumbles Year -1,Target Passing Yards,Target TD Passes,Target Ints,Target Rushing Yards,Target Rushing TDs,Target Receiving Yards,Target Receiving TDs,Target Fumbles
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,14.8,255.0,4.3,63.8,2.0,71.0,13.0,22.0,1.0,1.0,9.0,76.0,8.4,19.0,42.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,879.0,2.0,372.0,1.0,2.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,8.1,429.0,3.8,30.6,0.0,21.0,22.0,19.5,1.0,0.0,26.0,207.0,8.0,14.8,47.0,2.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,255.0,2.0,76.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,207.0,2.0,3.0
13.0,2.0,1.0,50.0,0.2,26.0,13.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4,117.0,9.0,343.0,2.9,26.4,2.0,0.0,0.0,0.0,0.0,0.0,25.0,276.0,11.0,21.2,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,164.0,1.0,87.0,0.0,0.0
11.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,122.0,11.1,463.0,3.8,42.1,1.0,0.0,0.0,0.0,0.0,0.0,11.0,129.0,11.7,11.7,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,343.0,2.0,276.0,2.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,9.5,528.0,4.0,37.7,2.0,0.0,0.0,0.0,0.0,0.0,15.0,115.0,7.7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,1.0,129.0,1.0,0.0
12.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,120.0,10.0,488.0,4.1,40.7,6.0,0.0,0.0,0.0,0.0,0.0,16.0,158.0,9.9,13.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,2.0,115.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,8.5,451.0,4.1,34.7,4.0,0.0,0.0,0.0,0.0,0.0,8.0,118.0,14.8,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,6.0,158.0,1.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,7.7,438.0,4.8,36.5,1.0,0.0,0.0,0.0,0.0,0.0,12.0,192.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,4.0,118.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.5,199.0,4.1,18.1,2.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,15.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,1.0,192.0,1.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.3,131.0,5.2,11.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,2.0,75.0,0.0,0.0
11.0,369.0,224.0,60.7,33.5,2606.0,7.1,236.9,19.0,5.1,7.0,1.9,49.0,32.0,5.0,25.0,185.0,91.4,15.0,1.4,44.0,2.9,4.0,0.0,15.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.0,6.0,0.0,-2.0,0.0,0.0,0.0,2.0
14.0,438.0,242.0,55.3,31.3,3326.0,7.6,237.6,12.0,2.7,13.0,3.0,81.0,51.0,10.0,24.0,160.0,76.5,24.0,1.7,39.0,1.6,2.8,0.0,11.0,5.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2606.0,19.0,7.0,44.0,0.0,0.0,0.0,0.0
3.0,96.0,57.0,59.4,32.0,615.0,6.4,205.0,5.0,5.2,3.0,3.1,47.0,6.0,1.0,6.0,48.0,82.6,6.0,2.0,16.0,2.7,5.3,0.0,11.0,1.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3326.0,12.0,13.0,39.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,5.0,3.0,16.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,100.0,0.3,22.0,22.0,7.3,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,118.8,4.0,1.3,-3.0,-0.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,15.0,7.0,46.7,3.0,122.0,8.1,24.4,1.0,6.7,1.0,6.7,42.0,1.0,1.0,0.0,0.0,69.3,10.0,2.0,-8.0,-0.8,-1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
5.0,27.0,19.0,70.4,5.4,142.0,5.3,28.4,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,18.0,82.6,10.0,2.0,25.0,2.5,5.0,1.0,20.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,1.0,-8.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,2.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,171.0,0.0,0.0
13.0,4.0,1.0,25.0,0.3,10.0,2.5,0.8,1.0,25.0,1.0,25.0,10.0,0.0,0.0,0.0,0.0,39.6,154.0,11.8,427.0,2.8,32.8,4.0,16.0,0.0,0.0,0.0,0.0,18.0,129.0,7.2,9.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
16.0,2.0,2.0,100.0,0.1,16.0,8.0,1.0,2.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,139.6,263.0,16.4,1227.0,4.7,76.7,5.0,65.0,0.0,0.0,0.0,0.0,27.0,360.0,13.3,22.5,90.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,427.0,4.0,129.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,10.7,790.0,4.9,52.7,1.0,73.0,0.0,0.0,0.0,0.0,22.0,159.0,7.2,10.6,16.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1227.0,5.0,360.0,2.0,0.0
3.0,6.0,2.0,33.3,2.0,31.0,5.2,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,26.0,13.0,50.0,8.7,116.0,4.5,38.7,0.0,0.0,2.0,7.7,0.0,0.0,0.0,3.0,28.0,30.3,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,3.0,60.0,5.0,45.0,9.0,45.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,28.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5.0,20.0,15.0,75.0,4.0,161.0,8.1,32.2,1.0,5.0,0.0,0.0,22.0,1.0,0.0,1.0,5.0,114.8,9.0,1.8,1.0,0.1,0.2,0.0,4.0,1.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,3.0,3.0,38.0,0.0,0.0,0.0,3.0
9.0,152.0,84.0,55.3,16.9,1010.0,6.6,112.2,6.0,3.9,7.0,4.6,29.0,13.0,0.0,9.0,76.0,69.8,24.0,2.7,34.0,1.4,3.8,3.0,10.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,161.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,24.0,13.0,54.2,8.0,105.0,4.4,35.0,0.0,0.0,1.0,4.2,17.0,0.0,0.0,1.0,5.0,48.1,2.0,0.7,4.0,2.0,1.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.0,6.0,7.0,34.0,3.0,0.0,0.0,2.0
14.0,55.0,38.0,69.1,3.9,271.0,4.9,19.4,2.0,3.6,2.0,3.6,32.0,1.0,0.0,9.0,60.0,77.2,8.0,0.6,33.0,4.1,2.4,0.0,8.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,105.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0
9.0,226.0,115.0,50.9,25.1,1362.0,6.0,151.3,3.0,1.3,8.0,3.5,39.0,16.0,0.0,30.0,152.0,59.3,25.0,2.8,108.0,4.3,12.0,2.0,15.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,2.0,2.0,33.0,0.0,0.0,0.0,2.0
9.0,264.0,150.0,56.8,29.3,1925.0,7.3,213.9,10.0,3.8,12.0,4.5,76.0,0.0,0.0,32.0,178.0,73.5,29.0,3.2,186.0,6.4,20.7,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.0,3.0,8.0,108.0,2.0,0.0,0.0,0.0
16.0,599.0,353.0,58.9,37.4,4318.0,7.2,269.9,27.0,4.5,20.0,3.3,79.0,0.0,0.0,47.0,268.0,82.3,75.0,4.7,358.0,4.8,22.4,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925.0,10.0,12.0,186.0,1.0,0.0,0.0,0.0
13.0,336.0,178.0,53.0,25.8,2119.0,6.3,163.0,9.0,2.7,11.0,3.3,56.0,0.0,0.0,31.0,176.0,67.8,47.0,3.6,225.0,4.8,17.3,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4318.0,27.0,20.0,358.0,5.0,0.0,0.0,0.0
7.0,127.0,55.0,43.3,18.1,875.0,6.9,125.0,5.0,3.9,3.0,2.4,70.0,0.0,0.0,10.0,77.0,70.2,15.0,2.1,127.0,8.5,18.1,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.0,9.0,11.0,225.0,1.0,0.0,0.0,0.0
16.0,2.0,1.0,50.0,0.1,14.0,7.0,0.9,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0
16.0,1.0,1.0,100.0,0.1,19.0,19.0,1.2,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,118.8,2.0,0.1,12.0,6.0,0.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,-2.0,-1.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,-8.0,-4.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,16.0,8.0,1.3,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,2.0,1.0,50.0,0.1,12.0,6.0,0.8,1.0,50.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,108.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,65.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,17.0,1.1,69.0,4.1,4.3,1.0,19.0,0.0,0.0,0.0,0.0,40.0,372.0,9.3,23.2,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,293.0,1.0,0.0
16.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,28.0,1.8,87.0,3.1,5.4,0.0,17.0,0.0,0.0,0.0,0.0,19.0,170.0,8.9,10.6,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,372.0,3.0,0.0
12.0,1.0,1.0,100.0,0.1,14.0,14.0,1.2,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,118.8,15.0,1.2,33.0,2.2,2.8,0.0,14.0,0.0,0.0,0.0,0.0,4.0,40.0,10.0,3.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,170.0,1.0,0.0
16.0,1.0,1.0,100.0,0.1,46.0,46.0,2.9,1.0,100.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,158.3,25.0,1.6,105.0,4.2,6.6,1.0,16.0,0.0,0.0,0.0,0.0,47.0,559.0,11.9,34.9,72.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,33.0,0.0,40.0,0.0,0.0
9.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,9.5,2.1,17.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,105.0,1.0,559.0,1.0,0.0
8.0,69.0,35.0,50.7,8.6,555.0,8.0,69.4,7.0,10.1,4.0,5.8,0.0,0.0,0.0,0.0,0.0,87.5,51.0,6.4,116.0,2.3,14.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,-10.0,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,360.0,5.0,5.0,59.0,0.0,0.0,0.0,0.0
11.0,66.0,31.0,47.0,6.0,475.0,7.2,43.2,4.0,6.1,5.0,7.6,0.0,0.0,0.0,0.0,0.0,59.8,100.0,9.1,332.0,3.3,30.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,7.0,4.0,116.0,3.0,-10.0,0.0,0.0
10.0,31.0,15.0,48.4,3.1,159.0,5.1,15.9,2.0,6.5,3.0,9.7,0.0,0.0,0.0,0.0,0.0,45.7,132.0,13.2,474.0,3.6,47.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,4.0,5.0,332.0,4.0,0.0,0.0,0.0
10.0,26.0,12.0,46.2,2.6,198.0,7.6,19.8,0.0,0.0,2.0,7.7,0.0,0.0,0.0,0.0,0.0,40.2,128.0,12.8,429.0,3.4,42.9,3.0,0.0,0.0,0.0,0.0,0.0,8.0,185.0,23.1,18.5,0.0,2.0,0.0,0.0,0.0,0.0,159.0,2.0,3.0,474.0,1.0,0.0,0.0,0.0
10.0,42.0,19.0,45.2,4.2,249.0,5.9,24.9,3.0,7.1,6.0,14.3,0.0,0.0,0.0,0.0,0.0,48.7,121.0,12.1,463.0,3.8,46.3,4.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,17.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,2.0,429.0,3.0,185.0,2.0,0.0
9.0,20.0,5.0,25.0,2.2,64.0,3.2,7.1,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,36.2,144.0,16.0,429.0,3.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,11.0,157.0,14.3,17.4,0.0,1.0,0.0,0.0,0.0,0.0,249.0,3.0,6.0,463.0,4.0,68.0,0.0,0.0
12.0,42.0,13.0,31.0,3.5,258.0,6.1,21.5,3.0,7.1,6.0,14.3,0.0,0.0,0.0,0.0,0.0,37.7,206.0,17.2,830.0,4.0,69.2,2.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,5.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,1.0,429.0,0.0,157.0,1.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,-6.0,-3.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,78.0,15.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,78.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,24.0,12.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,1.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,3.0,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,18.0,1.0,0.0
14.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,6.0,0.4,22.0,3.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,6.0,3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
